16326-1464609386-2145722,sacxt,knocrt,hect,facrk@,icn,d@,wei,@n,kacrackt@r@stik,gc@luit,
16495-1464467723-2107432,sacxt,knocr,hect,facrk@,icn,d@,wei,n,kacrackt@r@stik,gc@luit,
165-1449670671-167617,zacxt,knocr,hect,facrk@,icn,d,wei,@n,karackt@r@stik,gc@luit,
16938-1469366248-2410972,zacx,knocrt,hect,facrk@n,icn,d,wei,@n,kacrackt@r@stik,x@luit,
17089-1473520523-2485435,sacx,knocr,hect,vacrk@,icn,d,wei,@n,kacrackt@r@stik,gc@luit,
1726-1463925855-181827,zacxt,knocr,hect,facrk@,icn,d,wei,@n,karackt@r@stik,gc@luit,
17469-1474487354-2492133,zacxt,knocr,hect,facrk@n,n,d,wei,@n,kacrackt@r@stik,gc@luit,
17777-1482061524-2543434,sacxt,knocrt,hect,facrk@,icn,d@,wei,@n,karackt@r@stik,gc@luit,
1987-1450049184-567701,sacxt,knocr,hect,facrk@,icn,d,wei,n,kacrackt@r@stik,gc@luit,
2339-1449326298-277926,zacx,knocr,hect,vacrk@,icn,d@,wei,@,kacrackt@r@stik,gcluit,
2477-1449570341-472958,zacxt,knocr,hect,vacrk@,icn,d@,wei,@n,karackt@r@stik,gc@luit,
2526-1449833345-587380,sacxt,knocr,hect,vacrk@n,icn,d,wei,@n,karackt@r@stik,x@luit,
2720-1449362688-327349,sacxt,knocr,hect,facrk@,icn,d@,wei,n,karackt@r@stik,gc@luit,
2782-1459947516-1673542,zacx,knocr,hect,facrk@,icn,d@,wei,@n,kacrackt@r@stik,gc@luit,
2981-1449947737-622542,zacx,knocr,hect,facrk@,icn,d@,wei,n,karackt@r@stik,gc@luit,
3178-1449646300-440376,zacxt,knocrt,hect,facrk@,icn,d@,wei,@n,karackt@r@stik,gc@luit,
3293-1449702955-556242,sacxt,knocr,hect,facrk@,n,d,wei,@n,kacrackt@r@stik,gc@luit,
3318-1449511483-442774,sacx,knocr,hect,facrk@,icn,d,wei,n,kacrackt@r@stik,x@luit,
3594-1449680916-539187,sacxt,knocr,hect,facrk@,icn,d@,wei,@n,kacrackt@r@stik,gc@luit,
3677-1449657462-525887,sacxt,knocrt,hect,facrk@,icn,d@,wei,@n,kacrackt@r@stik,gc@luit,
3733-1450031789-655273,sacxt,knocr,hect,vacrk@n,icn,d,wei,@n,karackt@r@stik,gc@luit,
3737-1455192224-1324404,sacx,knocr,hect,facrk@,icn,d,wei,@n,kacrackt@r@stik,x@luit,
4502-1450731408-757456,sacx,knocrt,hect,facrk@,icn,d,wei,@,karackt@r@stik,x@luit,
4642-1450788072-762501,sacx,knocr,hect,facrk@n,n,d@,wei,@n,kacrackt@r@stik,gc@luit,
4672-1451772048-841210,zacxt,knocr,hect,facrk@,icn,d@,wei,n,kacrackt@r@stik,gc@luit,
4722-1451143332-785635,zacx,knocr,hect,facrk@,n,d,wei,@,kacrackt@r@stik,gcluit,
4769-1451323313-802713,sacx,knocr,hect,facrk@,icn,d,wei,n,kacrackt@r@stik,gc@luit,
4772-1451330025-806474,sacxt,knocrt,hect,facrk@,icn,d,wei,@n,kacrackt@r@stik,gc@luit,
4777-1451481944-825839,zacxt,knocr,hect,facrk@,icn,d,wei,@n,kacrackt@r@stik,gc@luit,
4782-1451327234-805150,zacxt,knocr,hect,facrk@,icn,d@,wei,@n,kacrackt@r@stik,gc@luit,
4830-1454349773-876101,zacxt,knocr,hect,facrk@,icn,d@,wei,@n,karackt@r@stik,gc@luit,
4851-1452296887-837277,zacxt,knocr,hect,facrk@,icn,d@,wei,n,kacrackt@r@stik,x@luit,
4858-1451779245-830432,sacx,knocr,hect,vacrk@,icn,d,wei,@n,kacrackt@r@stik,gc@luit,
5058-1463953871-1103865,zacx,knocr,hect,facrk@,icn,d@,wei,@n,karackt@r@stik,xluit,
5194-1453539793-921342,zacx,knocr,hect,vacrk@,icn,d,wei,@n,karackt@r@stik,gc@luit,
5203-1453481228-919597,zacx,knocr,hect,facrk@,icn,d@,wei,n,kacrackt@r@stik,gcluit,
5418-1454011229-992912,sacxt,knocr,hect,facrk@,icn,d,wei,@n,karackt@r@stik,gc@luit,
5476-1454011597-998120,zacxt,knocrt,hect,facrk@,icn,d@,wei,@,kacrackt@r@stik,gc@luit,
5728-1454060785-1069210,zacxt,knocr,hect,facrk@n,icn,d,wei,@n,kacrackt@r@stik,gc@luit,
5900-1455445799-1449713,sacxt,knocrt,hect,vacrk@n,icn,d@,wei,n,karackt@r@stik,x@luit,
5981-1463949318-1845540,zacxt,knocr,hect,facrk@n,icn,d@,wei,n,karackt@r@stik,x@luit,
6178-1454051808-1060716,zacxt,knocr,hect,facrk@,icn,d@,wei,@n,kacrackt@r@stik,x@luit,
6187-1456605704-1489250,sacxt,knocr,hect,facrk@,icn,d@,wei,@n,kacrackt@r@stik,x@luit,
6499-1454440975-1250338,zacxt,knocr,hect,vacrk@,icn,d@,wei,@n,karackt@r@stik,x@luit,
6705-1454271135-1198861,zacx,knocr,hect,facrk@,n,d@,wei,n,karackt@r@stik,gc@luit,
6875-1454502874-1261742,zacxt,knocr,hect,facrk@,icn,d@,wei,@n,kacrackt@r@stik,gc@luit,
6969-1455101736-1410084,zacxt,knocrt,hect,vacrk@,icn,d,wei,@n,kacrackt@r@stik,x@luit,
6971-1454599476-1328617,sacx,knocr,hect,facrk@,n,d,wei,n,kacrackt@r@stik,gc@luit,
7017-1454591613-1325104,zacxt,knocr,hect,vacrk@,icn,d@,wei,@,karackt@r@stik,gc@luit,
7183-1454659273-1319286,zacx,knocr,hect,vacrk@,icn,d@,wei,@n,kacrackt@r@stik,gc@luit,
7202-1454613984-1314652,zacx,knocr,hect,facrk@,icn,d@,wei,@,kacrackt@r@stik,gc@luit,
7358-1454701128-1359846,zacxt,knocr,hect,facrk@n,icn,d@,wei,@n,kacrackt@r@stik,gc@luit,
7538-1455197818-1421228,zacx,knocr,hect,facrk@,icn,d@,wei,@,kacrackt@r@stik,gc@luit,
7543-1455206101-1422683,zacxt,knocr,hect,facrk@n,icn,d@,wei,n,kacrackt@r@stik,x@luit,
8132-1457625015-1571914,zacx,kn@rt,hect,vacrk@,icn,d@,wei,@n,karackt@r@stik,gc@luit,
8289-1457724806-1595566,sacx,knocr,hect,facrk@n,n,d@,wei,n,karackt@r@stik,xluit,
8295-1457732729-1605295,sacxt,knocrt,hect,facrk@,icn,d@,wei,@n,kacrackt@r@stik,x@luit,
8392-1457724254-1601968,zacx,knocr,hect,facrk@,icn,d@,wei,n,kacrackt@r@stik,gc@luit,
8490-1459538260-1601071,zacx,knocr,hect,facrk@n,icn,d@,wei,@n,karackt@r@stik,x@luit,
8595-1457961518-1645530,sacxt,knocrt,hect,facrk@,n,d,wei,@n,karackt@r@stik,x@luit,
8668-1458205686-1671910,sacxt,knocr,hect,facrk@,n,d@,wei,@,karackt@r@stik,x@luit,
8708-1457953246-1635006,sacx,knocrt,hect,facrk@,icn,d@,wei,@,karackt@r@stik,gc@luit,
8788-1457956585-1641942,sacx,knocr,hect,facrk@,icn,d@,wei,n,kacrackt@r@stik,gc@luit,
9006-1460798609-1765748,zacxt,knocrt,hect,facrk@n,icn,d@,wei,@n,kacrackt@r@stik,x@luit,
9096-1459551500-1725763,sacx,knocr,hect,vacrk@,icn,d,wei,@n,kacrackt@r@stik,x@luit,
9109-1459937855-1744188,sacx,knocr,hect,facrk@,n,d@,wei,n,karackt@r@stik,x@luit,
9111-1460036282-1748493,sacx,knocr,hect,facrk@,icn,d@,wei,@n,kacrackt@r@stik,gc@luit,
9114-1459951174-1745140,zacx,knocr,hect,facrk@,icn,d@,wei,@n,kacrackt@r@stik,gc@luit,
9122-1459855495-1732482,zacxt,knocrt,hect,facrk@,n,d@,wei,@n,kacrackt@r@stik,gc@luit,
9128-1459887035-1741458,sacx,knocrt,hect,facrk@,icn,d@,wei,@n,kacrackt@r@stik,gcluit,
9131-1459858626-1734299,zacxt,knocr,hect,facrk@,icn,d@,wei,@n,kacrackt@r@stik,gc@luit,
9136-1459858960-1734650,sacx,knr,hect,facrk@,icn,d@,wei,@n,kacrackt@r@stik,gc@luit,
9140-1459860110-1735300,zacx,knocr,hect,vacrk@,icn,d,wei,@,kacrackt@r@stik,gc@luit,
9145-1459864361-1737147,zacx,knocrt,hect,vacrk@,icn,d@,wei,n,kacrackt@r@stik,gc@luit,
9157-1459873138-1738963,zacxt,knocr,hect,facrk@,icn,d@,wei,@n,kacrackt@r@stik,gc@luit,
9161-1459933063-1743543,zacxt,knocr,hect,facrk@,icn,d,wei,@n,kacrackt@r@stik,gc@luit,
9164-1459876332-1739883,sacxt,knocrt,hect,facrk@,icn,d,wei,@,kacrackt@r@stik,gc@luit,
9175-1459975125-1746897,sacx,knocr,hect,facrk@,icn,d,wei,@n,kacrackt@r@stik,gc@luit,
9179-1459987440-1747417,sacx,knocr,hect,facrk@n,icn,d@,wei,@n,karackt@r@stik,gcluit,
9181-1459970284-1746618,zacx,knrt,hect,facrk@,n,d,wei,@n,karackt@r@stik,gcluit,
9240-1460554319-1761329,zacxt,knocrt,hect,facrk@,icn,d@,wei,@,kacrackt@r@stik,gc@luit,
9531-1463926360-1842596,zacxt,knocr,hect,vacrk@,icn,d@,wei,@n,kacrackt@r@stik,gc@luit,
