4642-1450784016-761862,sc@nect,lacxt,nadact,s,do,@n,ocnb@kecnd@,prson,ics,gc@kust,
4672-1451681887-836074,sc@nect,lacxt,nadact,s,dor,@,ocnb@kecnd@,prson,ics,gc@kust,
4722-1451133697-785536,z@nect,lacxt,nadact,s,do,@n,ocnb@kecnd@,p@son,ics,x@kust,
4769-1451322269-802299,sc@nect,lacx,n@dact,s,do,@n,ocnb@kecnd@,prson,ics,x@kus,
4772-1451328360-805895,sc@nect,lacxt,nadact,s,do,@,ocnb@kecnd@,prson,ics,gc@kust,
4777-1451480159-825740,sc@nect,lacxt,nadact,z,dor,@,ocnb@kecnd@,p@son,ics,gc@kust,
4782-1451325804-804280,z@nect,lacxt,nadact,s,do,n,ocnb@kecnd@,prson,ics,x@kust,
4830-1452091735-860652,z@nect,lacxt,nadact,s@,do,@n,ocnb@kecnd@,p@rson,ics,gc@kust,
4851-1451499424-827317,sc@nect,lacxt,nadact,s@,do,n,ocnb@kecnd@,prson,ics,gc@kust,
4858-1451522529-830333,sc@nect,lacx,nadact,z@,do,n,ocnb@kecnd@,prson,ics,gc@kus,
5058-1454083364-1102007,sc@nect,lacx,n@dact,z,dor,n,ocnb@kecnd@,p@rson,ics,x@kust,
5194-1453535358-920992,z@nect,lacxt,nadact,s,do,n,ocn@kecnd@,p@rson,ics,gc@kust,
5203-1453479759-919336,z@nect,lacxt,n@dact,s@,do,@,ocnb@kecnd@,p@son,ics,x@kust,
5418-1454009967-980545,sc@nect,lacxt,nadact,s@,dor,@,ocnb@kecnd@,p@son,ics,gc@kust,
5476-1454010546-989007,sc@nect,lacxt,nadact,z,do,@n,ocnb@kecnd@,prson,ics,x@kust,
5486-1454073359-1089850,z@nect,lacxt,nacdact,z,do,n,ocnb@kecnd@,prson,ics,gc@kust,
5728-1454059511-1068730,sc@nect,lacxt,nacdact,s@,do,n,ocnb@kecnd@,prson,ics,gc@kust,
5900-1455444270-1449391,sc@nect,lacx,n@dact,s@,dor,@,ocnb@kecnd@,p@son,ics,x@kust,
5981-1458247160-1676722,sc@nect,lacxt,nadact,z,dor,@n,ocnb@kecnd@,prson,ics,gc@kust,
6178-1454051116-1060119,sc@nect,lacxt,nadact,s,dor,@,ocnb@kecnd@,prson,ics,x@kus,
6187-1454964964-1395625,sc@nect,lacxt,nadact,s@,do,@,ocnb@kecnd@,prson,ics,gc@kust,
6352-1454239274-1102971,sc@nect,lacxt,ndact,s,do,@,ocnb@kecnd@,p@son,ics,x@kust,
6420-1454098084-1119521,z@nect,lacx,nacdact,s,dor,@,ocnb@kecnd@,p@rson,ics,gc@kus,
6499-1454439939-1249478,z@nect,lacx,nadact,s@,do,n,ocnb@kecnd@,p@rson,ics,x@kust,
6562-1454178917-1156238,sc@nect,lacxt,nadact,s@,do,@,ocnb@kecnd@,prson,ics,gc@kust,
6676-1461438586-1780857,sc@nect,lacxt,nadact,s,do,n,ocnb@kecnd@,p@son,ics,gc@kus,
6705-1454270590-1198196,sc@nect,lacx,nadact,s@,do,@n,ocnb@kecnd@,pson,ics,x@kust,
6875-1454451666-1256234,sc@nect,lacxt,nadact,s@,do,@,ocn@kecnd@,prson,ics,gc@kus,
6969-1454517085-1286719,sc@nect,lacxt,nadact,s@,do,n,ocnb@kecnd@,prson,ics,x@kust,
6971-1454599193-1300244,z@nect,lacx,n@dact,s,do,@n,ocn@kecnd@,pson,ics,gc@kus,
7017-1454591089-1324758,sc@nect,lacx,nacdact,s,do,n,ocnb@kecnd@,prson,ics,gc@kust,
7074-1454516251-1285233,sc@nect,lacxt,n@dact,z@,do,n,ocnb@kecnd@,p@rson,ics,gc@kust,
7113-1454516194-1284568,z@nect,lacx,nadact,s,do,@,ocnb@kecnd@,p@rson,ics,gc@kus,
7183-1454522013-1297647,z@nect,lacx,ndact,z@,dor,@,ocn@kecnd@,p@rson,ics,gc@kus,
7202-1454537763-1313273,z@nect,lacx,nacdact,z@,do,@,ocnb@kecnd@,pson,ics,gc@kust,
7358-1454700491-1359374,sc@nect,lacxt,n@dact,s,do,@n,ocnb@kecnd@,p@rson,ics,x@kust,
7538-1455197230-1420820,z@nect,lacx,nadact,s@,do,@n,ocnb@kecnd@,prson,ics,x@kust,
7543-1455198356-1421352,z@nect,lacxt,nadact,s@,do,n,ocnb@kecnd@,prson,ics,gc@kust,
7545-1455204759-1422313,z@nect,lacx,nadact,z@,dor,@,ocnb@kecnd@,prson,ics,gc@kust,
7791-1456087066-1492440,sc@nect,lacx,nacdact,z,do,@,ocnb@kecnd@,p@rson,ics,x@kus,
7861-1456320326-1511090,sc@nect,lacx,nadact,z@,do,@n,ocn@kecnd@,p@son,ics,gc@kust,
8132-1457615325-1571590,z@nect,lacxt,nadact,s,do,@n,ocnb@kecnd@,p@rson,ics,x@kust,
8236-1457784990-1611083,sc@nect,lacx,nadact,s,do,@,ocn@kecnd@,prson,ics,x@kust,
8289-1457716215-1593034,z@nect,lacx,n@dact,z,do,@n,ocnb@kecnd@,p@rson,ics,gc@kus,
8295-1457731901-1605091,sc@nect,lacxt,nadact,s@,dor,n,ocnb@kecnd@,prson,ics,gc@kust,
8392-1457723510-1601640,z@nect,lacx,nacdact,s@,dor,n,ocnb@kecnd@,prson,ics,gc@kus,
8490-1457720958-1600409,sc@nect,lacx,nadact,z@,do,@n,ocnb@kecnd@,p@rson,ics,gc@kus,
8595-1457960577-1645132,sc@nect,lacxt,nadact,s@,do,@,ocnb@kecnd@,pson,ics,x@kust,
8668-1458028674-1657464,z@nect,lacxt,nadact,z@,do,n,ocnb@kecnd@,prson,ics,gc@kus,
8708-1457952401-1633797,z@nect,lacxt,nadact,s,do,@n,ocnb@kecnd@,p@son,ics,gc@kust,
8788-1457955801-1641026,sc@nect,lacxt,nadact,s@,do,@,ocn@kecnd@,prson,ics,gc@kust,
8877-1463074149-1809766,z@nect,lacxt,n@dact,s,do,@n,ocnb@kecnd@,prson,ics,gc@kust,
9006-1460797745-1708674,sc@nect,lacx,nacdact,s,do,n,ocnb@kecnd@,prson,ics,gc@kust,
9058-1460195886-1753222,sc@nect,lacx,nacdact,s,do,n,ocnb@kecnd@,p@son,ics,x@kust,
9096-1459550935-1725678,sc@nect,lacxt,nacdact,z@,do,n,ocnb@kecnd@,pson,ics,x@kust,
9109-1459937456-1744024,sc@nect,lacxt,nadact,z@,dor,@,ocnb@kecnd@,prson,ics,gc@kust,
9111-1460024410-1747846,z@nect,lacxt,n@dact,z,do,n,ocnb@kecnd@,p@rson,ics,gc@kus,
9114-1459856456-1733143,z@nect,lacx,n@dact,z,do,n,ocn@kecnd@,prson,ics,x@kus,
9120-1459854399-1731772,z@nect,lacxt,nadact,s,dor,@n,ocnb@kecnd@,p@rson,ics,x@kust,
9122-1459855226-1732256,sc@nect,lacxt,n@dact,s@,do,@n,ocnb@kecnd@,prson,ics,gc@kust,
9128-1459886469-1741373,sc@nect,lacxt,nadact,s@,do,@n,ocnb@kecnd@,prson,ics,x@kust,
9131-1459857215-1733780,sc@nect,lacxt,nacdact,z@,do,n,ocnb@kecnd@,pson,ics,gc@kust,
9132-1459856286-1732876,z@nect,lacxt,nadact,s,do,n,ocnb@kecnd@,prson,ics,x@kust,
9136-1459857760-1734214,sc@nect,lacx,n@dact,z,do,@,ocnb@kecnd@,prson,ics,gc@kust,
9140-1459859258-1734973,sc@nect,lacxt,nacdact,s,do,@,ocnb@kecnd@,prson,ics,gc@kust,
9141-1463865151-1839377,z@nect,lacx,nadact,z@,do,n,ocnb@kecnd@,prson,ics,x@kus,
9144-1459863413-1736762,z@nect,lacx,n@dact,z@,dor,@,ocn@kecnd@,p@rson,ics,x@kust,
9145-1459863876-1736846,z@nect,lacxt,nadact,z@,do,@n,ocnb@kecnd@,prson,ics,x@kust,
9157-1459872676-1738725,z@nect,lacx,nadact,s@,do,n,ocnb@kecnd@,p@rson,ics,x@kust,
9161-1459932034-1743458,sc@nect,lacxt,nadact,z@,do,@,ocnb@kecnd@,pson,ics,gc@kust,
9164-1459876206-1739796,sc@nect,lacxt,nadact,s,do,@,ocnb@kecnd@,p@rson,ics,gc@kust,
9175-1459893166-1742245,sc@nect,lacxt,nadact,s,dor,@n,ocnb@kecnd@,prson,ics,x@kust,
9179-1459904104-1743050,z@nect,lacx,nadact,s@,do,@n,ocnb@kecnd@,p@rson,ics,x@kus,
9181-1459969389-1746534,z@nect,lacx,nadact,s@,do,n,ocnb@kecnd@,pson,ics,gc@kust,
9240-1460553318-1761184,sc@nect,lacxt,nadact,z,do,@,ocnb@kecnd@,prson,ics,x@kus,
9531-1463926100-1842515,sc@nect,lacxt,nacdact,s,do,@n,ocnb@kecnd@,prson,ics,x@kust,
9669-1463952566-1846284,z@nect,lacxt,ndact,z@,do,n,ocn@kecnd@,p@son,ics,x@kust,
9888-1465599339-2296495,z@nect,lacxt,n@dact,s,dor,@,ocn@kecnd@,prson,ics,x@kust,
9925-1468615539-2405650,sc@nect,lacxt,nadact,s,do,n,ocnb@kecnd@,pson,ics,x@kus,
