17518-1476283577-2509034,sc@nect,lacxt,ndact,s,dor,n,ocnb@kecnd@,pson,ics,x@kus,
17700-1479852991-2531587,sc@nect,lacxt,n@dact,s@,dor,n,ocnb@kecnd@,prson,ics,gc@kust,
1982-1449326856-288764,z@nect,lacx,nadact,s,do,n,ocnb@kecnd@,prson,ics,gc@kus,
2426-1450116685-674276,sc@nect,lacx,nadact,s,do,@n,ocnb@kecnd@,prson,ics,x@kust,
2486-1449324304-286242,sc@nect,lacxt,nadact,s,dor,@n,ocnb@kecnd@,prson,ics,x@kust,
2625-1452270094-870395,sc@nect,lacxt,nadact,s@,dor,@,ocnb@kecnd@,pson,ics,x@kus,
2682-1449475044-412957,z@nect,lacx,nadact,s@,dor,@,ocnb@kecnd@,prson,ics,gc@kust,
2982-1449736988-559524,sc@nect,lacx,nadact,z@,dor,@,ocnb@kecnd@,p@son,ics,gc@kus,
3060-1449415705-369281,z@nect,lacxt,nadact,s,do,n,ocn@kecnd@,prson,ics,gc@kus,
309-1449155746-63770,sc@nect,lacx,nadact,z,dor,n,ocn@kecnd@,p@son,ics,x@kus,
3377-1449533449-466390,sc@nect,lacxt,nadact,s@,do,n,ocnb@kecnd@,prson,ics,x@kust,
3399-1449597524-493173,sc@nect,lacx,nadact,z,dor,n,ocnb@kecnd@,p@son,ics,gc@kust,
3477-1449595180-480446,sc@nect,lacx,nadact,z@,dor,@,ocn@kecnd@,p@son,ics,gc@kus,
3583-1449604939-504415,z@nect,lacxt,nadact,s,do,@,ocnb@kecnd@,prson,ics,x@kust,
3823-1452344804-876532,sc@nect,lacxt,nadact,z@,dor,@,ocnb@kecnd@,prson,ics,gc@kust,
3964-1449927432-609635,z@nect,lacxt,nadact,z,do,n,ocn@kecnd@,p@son,ics,gc@kust,
4012-1450112019-621807,z@nect,lacxt,n@dact,z@,do,@n,ocn@kecnd@,p@son,ics,x@kust,
4028-1450004808-636616,sc@nect,lacxt,n@dact,s,do,n,ocnb@kecnd@,p@son,ics,gc@kust,
4245-1450072328-665276,sc@nect,lacxt,nadact,s@,dor,n,ocnb@kecnd@,prson,ics,x@kust,
4373-1450273699-697873,sc@nect,lacxt,nadact,s,dor,n,ocnb@kecnd@,prson,ics,x@kust,
4424-1455798697-1471466,sc@nect,lacxt,nadact,s@,dor,@,ocnb@kecnd@,prson,ics,x@kust,
4444-1450521963-721376,sc@nect,lacxt,nadact,s@,dor,@,ocnb@kecnd@,pson,ics,x@kust,
4495-1450601241-734727,sc@nect,lacxt,nadact,s@,dor,n,ocn@kecnd@,pson,ics,gc@kus,
4674-1450954064-774337,z@nect,lacxt,nadact,s,do,n,ocnb@kecnd@,p@son,ics,gc@kust,
4844-1451414879-820532,sc@nect,lacx,nadact,s,dor,@,ocn@kecnd@,p@son,ics,x@kus,
4907-1454965709-1395955,sc@nect,lacx,n@dact,z@,do,@,ocn@kecnd@,prson,ics,x@kust,
4926-1452967440-901040,z@nect,lacx,nadact,s@,dor,n,ocn@kecnd@,prson,ics,gc@kust,
4937-1451768648-840420,sc@nect,lacxt,nacdact,z,dor,n,ocnb@kecnd@,p@son,ics,gc@kust,
5330-1454021837-1047064,z@nect,lacxt,nadact,s@,dor,@,ocnb@kecnd@,prson,ics,x@kust,
5538-1454011404-1001799,sc@nect,lacxt,nadact,s@,dor,n,ocnb@kecnd@,p@son,ics,x@kust,
5559-1454009606-978911,z@nect,lacx,nadact,z@,dor,@,ocnb@kecnd@,prson,ics,gc@kust,
5598-1454101280-1122467,sc@nect,lacx,nadact,s,dor,@n,ocnb@kecnd@,p@son,ics,x@kust,
5857-1457598832-1570684,z@nect,lacxt,nadact,s,dor,@,ocn@kecnd@,prson,ics,x@kus,
6030-1454015918-1029727,sc@nect,lacx,nadact,s@,dor,@,ocnb@kecnd@,prson,ics,gc@kust,
6077-1454372426-1236023,z@nect,lacxt,nacdact,s,do,n,ocnb@kecnd@,p@rson,ics,gc@kus,
6216-1461175160-1570269,sc@nect,lacxt,n@dact,s@,dor,@,ocnb@kecnd@,prson,ics,gc@kust,
6293-1454668866-1327543,sc@nect,lacxt,nadact,s@,do,n,ocnb@kecnd@,p@son,ics,gc@kust,
6308-1454077673-1095543,sc@nect,lacx,nadact,s@,dor,@,ocnb@kecnd@,p@son,ics,gc@kust,
6458-1454757616-1367067,sc@nect,lacx,nadact,s@,do,n,ocn@kecnd@,prson,ics,gc@kus,
6545-1454170536-1149841,sc@nect,lacx,nadact,s,dor,n,ocnb@kecnd@,p@son,ics,gc@kust,
6579-1454255923-1182350,sc@nect,lacx,nadact,z,do,n,ocnb@kecnd@,p@rson,ics,x@kust,
6796-1454358016-1230208,sc@nect,lacx,n@dact,s,do,n,ocnb@kecnd@,prson,ics,gc@kust,
6911-1454524812-1301476,sc@nect,lacx,nadact,s@,do,@,ocnb@kecnd@,p@son,ics,x@kust,
6930-1456496298-1527161,sc@nect,lacxt,n@dact,s,do,@n,ocnb@kecnd@,prson,ics,x@kus,
6968-1454519169-1294401,sc@nect,lacxt,n@dact,s,dor,@,ocnb@kecnd@,prson,ics,x@kust,
7244-1455025943-1402678,z@nect,lacx,nadact,s@,dor,@,ocnb@kecnd@,p@son,ics,x@kust,
7277-1454690925-1355825,sc@nect,lacxt,nadact,s,do,n,ocnb@kecnd@,p@son,ics,gc@kus,
7420-1454861574-1382041,sc@nect,lacx,nadact,z,dor,n,ocnb@kecnd@,p@son,ics,gc@kust,
7484-1455105169-1411306,z@nect,lacxt,nacdact,s,dor,n,ocn@kecnd@,prson,ics,x@kust,
7874-1456332735-1508521,z@nect,lacxt,nacdact,s,do,n,ocnb@kecnd@,prson,ics,x@kust,
8004-1456773592-1541193,sc@nect,lacx,nadact,s@,do,n,ocn@kecnd@,prson,ics,gc@kus,
828-1449171206-125849,z@nect,lacxt,nadact,s@,do,@n,ocnb@kecnd@,p@son,ics,x@kust,
83-1449318019-222303,sc@nect,lacxt,nadact,s,do,n,ocnb@kecnd@,pson,ics,gc@kust,
8391-1458055761-1660349,sc@nect,lacx,nadact,s,dor,@,ocnb@kecnd@,prson,ics,x@kust,
8466-1460188098-1753039,z@nect,lacx,n@dact,z@,dor,@n,ocnb@kecnd@,prson,ics,gc@kust,
8529-1457778125-1609887,z@nect,lacxt,n@dact,s,dor,@n,ocnb@kecnd@,p@son,ics,gc@kust,
8641-1458176181-1637525,z@nect,lacxt,nadact,s@,do,@n,ocnb@kecnd@,prson,ics,x@kus,
8804-1457966866-1648872,sc@nect,lacxt,nadact,s,dor,@,ocn@kecnd@,prson,ics,x@kust,
8845-1481835408-2542106,z@nect,lacxt,n@dact,z,do,n,ocnb@kecnd@,prson,ics,gc@kus,
9073-1460292936-1755474,sc@nect,lacxt,nadact,s,do,n,ocn@kecnd@,prson,ics,x@kust,
9076-1459460185-1721697,sc@nect,lacx,nadact,s,do,n,ocnb@kecnd@,prson,ics,x@kust,
9220-1460919133-1769308,sc@nect,lacxt,nadact,s@,dor,n,ocnb@kecnd@,p@son,ics,x@kust,
9415-1462987163-1806535,sc@nect,lacxt,nadact,s,do,@,ocn@kecnd@,p@son,ics,x@kust,
9486-1463342245-1818738,z@nect,lacx,nadact,s,dor,@,ocnb@kecnd@,prson,ics,gc@kust,
9561-1463754832-1832972,z@nect,lacx,ndact,s@,do,@,ocn@kecnd@,pson,ics,gc@kus,
9593-1463749046-1831623,sc@nect,lacx,nadact,s@,do,n,ocn@kecnd@,p@son,ics,x@kust,
9910-1464027456-1851184,sc@nect,lacx,nadact,s,do,@,ocnb@kecnd@,p@son,ics,x@kust,
